3,5-dimethoxy-4-methylphenethylamine	COC1=CC(=CC(=C1C)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4-dimethoxyamphetamine	COC1=CC=C(CC(C)N)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxyamphetamine	COC1=CC=C(OC)C(=C1)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-dimethoxyamphetamine	COC1=CC=C(CC(C)N)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-(2,5-dimethoxy-4-methylphenyl)cyclopropylamine	COC1=CC(=C(OC)C=C1C)C2CC2N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-dimethoxy-beta-hydroxyphenethylamine	COC1=CC=C(C=C1OC)C(O)CN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-3,4-methylenedioxyamphetamine	COC1=C2OCOC2=C(OC)C(=C1)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,3-dimethoxy-4,5-methylenedioxyamphetamine	COC1=C(CC(C)N)C=C2OCOC2=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-dimethoxyphenethylamine	COC1=CC=C(CCN)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-(n)-amylamphetamine	CCCCCC1=CC(=C(CC(C)N)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-bromoamphetamine	COC1=CC(=C(OC)C=C1Br)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-(n)-butylamphetamine	CCCCC1=CC(=C(CC(C)N)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-chloroamphetamine	COC1=CC(=C(OC)C=C1Cl)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-(2-fluoroethyl)-amphetamine	COC1=CC(=C(OC)C=C1CCF)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-ethylamphetamine	CCC1=CC(=C(CC(C)N)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-iodoamphetamine	COC1=CC(=C(OC)C=C1I)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-methylamphetamine	COC1=CC(=C(OC)C=C1C)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,6-dimethoxy-4-methylamphetamine	COC1=C(CC(C)N)C(=CC(=C1)C)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-nitroamphetamine	COC1=C(CC(C)N)C=C(OC)C(=C1)[N](=O)=O	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-(n)-propylamphetamine	CCCC1=CC(=C(CC(C)N)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,5-dimethoxy-4-ethoxyphenethylamine	CCOC1=C(OC)C=C(CCN)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4,5-triethoxyamphetamine	CCOC1=C(CC(C)N)C=C(OCC)C(=C1)OCC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4-diethoxy-5-methoxyamphetamine	CCOC1=C(CCN)C=C(OC)C(=C1)OCC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-diethoxy-4-methoxyamphetamine	CCOC1=C(CCN)C=C(OCC)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4,5-dimethoxy-2-ethoxyamphetamine	CCOC1=C(CCN)C=C(OC)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-ethylamino-1-(3,4-methylenedioxyphenyl)butane	CCC(N)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-ethylamino-1-(3,4-methylenedioxyphenyl)pentane	CCCC(CC1=CC=C2OCOC2=C1)NCC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
6-(2-aminopropyl)-5-methoxy-2-methyl-2,3-dihydrobenzofuran	COC1=C(CC(C)N)C=C2OC(C)CC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
6-(2-aminopropyl)-2,2-dimethyl-5-methoxy-2,3-dihydrobenzofuran	COC1=C(CC(C)N)C=C2OC(C)(C)CC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
n-hydroxy-n-methyl-3,4-methylenedioxyamphetamine	CC(CC1=CC=C2OCOC2=C1)N(C)O	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-3,4-(trimethylene)amphetamine	COC1=C2CCCC2=C(OC)C(=C1)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-3,4-(tetramethylene)amphetamine	COC1=C2CCCCC2=C(OC)C(=C1)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,6-dimethoxy-4-(2-aminopropyl)benzonorbornane	COC1=C2C3CCC(C3)C2=C(OC)C(=C1)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-3,4-dimethylamphetamine	COC1=CC(=C(OC)C(=C1C)C)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
1,4-dimethoxynaphthyl-2-isopropylamine	COC1=CC(=C(OC)C2=C1C=CC=C2)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-ethylthio-n-hydroxyphenethylamine	CCSC1=CC(=C(CCNO)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-n-hydroxy-4-(n)-propylthiophenethylamine	CCCSC1=CC(=C(CCNO)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-(s)-butylthio-n-hydroxyphenethylamine	CCC(C)SC1=CC(=C(CCNO)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-n,n-dimethyl-4-iodoamphetamine	COC1=CC(=C(OC)C=C1I)CC(C)N(C)C	pihkal	organic_chemistry	global_chem.narcotics.pihkal
isomescaline	COC1=C(OC)C(=C(CCN)C=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
isoproscaline	COC1=CC(=CC(=C1OC(C)C)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
5-ethoxy-2-methoxy-4-methylamphetamine	CCOC1=CC(=C(OC)C=C1C)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-amino-1-(3,4-methylenedioxyphenyl)butane	CCC(N)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-methoxy-4,5-methylenedioxyphenethylamine	COC1=C2OCOC2=CC(=C1)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
mescaline	COC1=CC(=CC(=C1OC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-methoxyamphetamine	CC(CC1=CC=C(C=C1)OC)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,n-dimethyl-4,5-methylenedioxyamphetamine	CNC(C)CC1=C(C)C=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
methallylescaline	COC1=CC(=CC(=C1OCC(C)=C)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxyamphetamine	CC(N)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n- allylamphetamine	CC(CC1=CC=C2OCOC2=C1)NCC=C	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-butylamphetamine	CCCCNC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-benzylamphetamine	CC(CC1=CC=C2OCOC2=C1)NCC3=CC=CC=C3	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-ncyclopropylmethylamphetamine	CC(CC1=CC=C2OCOC2=C1)NCC3CC3	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n,n-dimethylamphetamine	CC(CC1=CC=C2OCOC2=C1)N(C)C	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-ethylamphetamine	CCNC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-(2-hydroxyethyl)amphetamine	CC(CC1=CC=C2OCOC2=C1)NCCO	pihkal	organic_chemistry	global_chem.narcotics.pihkal
(3,4-methylenedioxy-n-isopropylamphetamine)	CC(C)NC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-methylamphetamine	CNC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-ethylenedioxy-n-methylamphetamine	CNC(C)CC1=CC=C2OCCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-methyoxyamphetamine	CONC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-(2-methoxyethyl)amphetamine	COCCNC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
a,a,n-trimethyl-3,4-methylenedioxy-phenethylamine	CNC(C)(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-hydroxyamphetamine	CC(CC1=CC=C2OCOC2=C1)NO	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxyphenethylamine	NCCC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
a,a-dimethyl-3,4-methylenedioxy-phenethylamine	CC(C)(N)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-npropargylamphetamine)	CC(CC1=CC=C2OCOC2=C1)NCC#C	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-n-propylamphetamine	CCCNC(C)CC1=CC=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
metaescaline	CCOC1=CC(=CC(=C1OC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-methoxy-4,5-ethylenedioxyamphetamine	COC1=C2OCCOC2=CC(=C1)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4,5-diethoxy-2-methoxyamphetamine	CCOC1=CC(=C(OC)C=C1OCC)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-ethoxyamphetamine	CCOC1=CC(=C(CC(C)N)C=C1OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-methoxy-4-ethoxyphenethylamine	CCOC1=CC=C(CCN)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
5-bromo-2,4-dimethoxyamphetamine	COC1=CC(=C(CC(C)N)C=C1Br)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4-dimethoxy-5-methylthioamphetamine	COC1=C(CC(C)N)C=C(SC)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-n-methylamphetamine	CNC(C)CC1=C(OC)C=CC(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-bromo-2,5-dimethoxy-n-methylamphetamine	CNC(C)CC1=C(OC)C=C(Br)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methylamino-1-(3,4-methylenedioxyphenyl)butane	CCC(CC1=CC=C2OCOC2=C1)NC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methylamino-1-(3,4-methylenedioxyphenyl)pentane	CCCC(CC1=CC=C2OCOC2=C1)NC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-methoxy-n-methylamphetamine	CNC(C)CC1=CC=C(OC)C=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methoxy-n-methyl-4,5-methylenedioxyamphetamine	CNC(C)CC1=C(OC)C=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-methoxy-4,5-methylenedioxyamphetamine	COC1=C2OCOC2=CC(=C1)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methoxy-4,5-methylenedioxyamphetamine	COC1=C(CC(C)N)C=C2OCOC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methoxy-3,4-methylenedioxyamphetamine	COC1=C2OCOC2=CC=C1CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-methoxy-2,3-methylenedioxyamphetamine	COC1=CC=C(CC(C)N)C2=C1OCO2	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4-dimethoxy-5-ethoxyamphetamine	CCOC1=CC(=C(OC)C=C1OC)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
metaproscaline	CCCOC1=CC(=CC(=C1OC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,5-dimethoxy-4-(n)-propoxyamphetamine	COc1cc(OC)c(cc1OCCC)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4,5-dimethoxy-2-methylthioamphetamine	COC1=CC(=C(SC)C=C1OC)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
proscaline	CCCOC1=C(OC)C=C(CCN)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
phenescaline	COC1=CC(=CC(=C1OCCCC2=CC=CC=C2)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
phenethylamine	NCCC1=CC=CC=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,5-dimethoxy-4-(2-propynyloxy)phenethylamine	COC1=CC(=CC(=C1OCC=C)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
symbescaline	CCOC1=CC(=CC(=C1OC)OCC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,3,4,5-tetramethoxyamphetamine	COC1=C(OC)C(=C(OC)C(=C1)CC(C)N)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-thioasymbescaline	[CH3:16][CH2:15][O:14][C:8]1=[C:1]([S:10][CH2:11][CH3:17])[CH:2]=[C:3]([CH2:5][CH2:6][NH2:7])[CH:4]=[C:9]1[O:12][CH3:13]	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thioasymbescaline	CCOC1=CC(=CC(=C1SCC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
5-thioasymbescaline	CCOC1=CC(=CC(=C1OCC)SC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thiobuscaline	CCCCSC1=C(OC)C=C(CCN)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-thioescaline	CCOC1=C(OC)C=C(CCN)C=C1SC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thioescaline	[CH3:16][CH2:11][S:10][C:8]1=[C:1]([O:12][CH3:13])[CH:2]=[C:3]([CH2:5][CH2:6][NH2:7])[CH:4]=[C:9]1[O:14][CH3:15]	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-thioisomescaline	COC1=C(OC)C(=C(CCN)C=C1)SC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-thiomescaline	COC1=C(SC)C(=C(CCN)C=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thioisomescaline	COC1=C(CCN)C=CC(=C1OC)SC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-thiomescaline	COC1=CC(=CC(=C1OC)SC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thiomescaline	COC1=CC(=CC(=C1SC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4,5-trimethoxyamphetamine	COC1=CC(=CC(=C1OC)OC)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4,5-trimethoxyamphetamine	COC1=C(CC(C)N)C=C(OC)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,3,4-trimethoxyamphetamine	COC1=C(OC)C(=C(CC(C)N)C=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,3,5-trimethoxyamphetamine	COC1=CC(=C(OC)C(=C1)OC)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,3,6-trimethoxyamphetamine	COC1=CC=C(OC)C(=C1CC(C)N)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4,6-trimethoxyamphetamine	COC1=CC(=C(CC(C)N)C(=C1)OC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-thiometaescaline	CCSC1=CC(=CC(=C1OC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thiometaescaline	CCOC1=CC(=CC(=C1SC)OC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
5-thiometaescaline	CCOC1=CC(=CC(=C1OC)SC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3,4-methylenedioxy-2-methylthioamphetamine	CSC1=C2OCOC2=CC=C1CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
6-(2-aminopropyl)-5-methoxy-1,3-benzoxathiol	COC1=C(CC(C)N)C=C2OCSC2=C1	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2,4,5-trimethoxyphenethylamine	COC1=C(CCN)C=C(OC)C(=C1)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-ethyl-5-methoxy-2-methylthioamphetamine	CCC1=CC(=C(CC(C)N)C=C1OC)SC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-ethyl-2-methoxy-5-methylthioamphetamine	CCC1=CC(=C(CC(C)N)C=C1SC)OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
5-methoxy-4-methyl-2-methylthioamphetamine	COC1=CC(=C(SC)C=C1C)CC(C)N	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methoxy-4-methyl-5-methylthioamphetamine	COC1=C(CC(C)N)C=C(SC)C(=C1)C	pihkal	organic_chemistry	global_chem.narcotics.pihkal
2-methoxy-4-methyl-5-methylsulfinylamphetamine	COC1=C(CC(C)N)C=C(C(=C1)C)[S](C)=O	pihkal	organic_chemistry	global_chem.narcotics.pihkal
thioproscaline	CCCSC1=C(OC)C=C(CCN)C=C1OC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
trescaline	CCOC1=CC(=CC(=C1OCC)OCC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-thiosymbescaline	CCOC1=C(OC)C(=CC(=C1)CCN)SCC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thiosymbescaline	CCOC1=CC(=CC(=C1SC)OCC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
3-thiotrescaline	CCOC1=C(OCC)C(=CC(=C1)CCN)SCC	pihkal	organic_chemistry	global_chem.narcotics.pihkal
4-thiotrescaline	CCOC1=CC(=CC(=C1SCC)OCC)CCN	pihkal	organic_chemistry	global_chem.narcotics.pihkal
1,1′-bis(diphenylphosphino)-methane	C1=CC=C(C=C1)P(CP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,1′-bis(dicyclohexylphosphino)-methane	C1CCC(CC1)P(CP(C2CCCCC2)C3CCCCC3)C4CCCCC4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(diphenylphosphino)-ethane	C1=CC=C(C=C1)P(CCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-Bis(DI-tert-butylphosphino)ethane	CC(C)(C)P(CCP(C(C)(C)C)C(C)(C)C)C(C)(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(diisopropylphosphino)-ethane	CC(C)P(CCP(C(C)C)C(C)C)C(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(diethylphosphino)ethane	CCP(CC)CCP(CC)CC	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(dimethylphosphino)-ethane	CP(C)CCP(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(dicyclohexylphosphino)-ethane	C1CCC(CC1)P(CCP(C2CCCCC2)C3CCCCC3)C4CCCCC4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,3-Bis(diphenylphosphino)propane	C1=CC=C(C=C1)P(CCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,3-Bis(DI-I-propylphosphino)propane	CC(C)P(CCCP(C(C)C)C(C)C)C(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,3-Bis(dimethylphosphino)propane	CP(C)CCCP(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,3-bis(dicyclohexylphosphino)-propane	C1CCC(CC1)P(CCCP(C2CCCCC2)C3CCCCC3)C4CCCCC4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,4-bis(diphenylphosphino)-butane	C1=CC=C(C=C1)P(CCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,4-Bis(DI-I-propylphosphino)butane	CC(C)P(CCCCP(C(C)C)C(C)C)C(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,4-Bis(dicyclohexylphosphino)butane	C1CCC(CC1)P(CCCCP(C2CCCCC2)C3CCCCC3)C4CCCCC4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,4-bis(dicyclopentylphosphino)-butane	C1CC(CC1)P(CCCCP(C2CCCC2)C3CCCC3)C4CCCC4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,5-bis(diphenylphosphino)-pentane	C1=CC=C(C=C1)P(CCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,6-Bis(diphenylphosphino)hexane	C1=CC=C(C=C1)P(CCCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,8-bis(diphenylphosphino)-octane	C1=CC=C(C=C1)P(CCCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,10-Bis(diphenylphosphino)decane	C1=CC=C(C=C1)P(CCCCCCCCCCP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,1-Bis(diphenylphosphino)ethylene	C=C(P(C1=CC=CC=C1)C2=CC=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(2,5-dimethylphospholan1-yl)ethane	CC1CCC(P1CCP2C(CCC2C)C)C.C1CC=CCCC=C1	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(2,5-diisopropylphospholan-1-yl)ethane	CC(C)C1CCC(P1CCP2C(CCC2C(C)C)C(C)C)C(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(2,5-diphenylphospholin1-yl)ethane	P(c1ccccc1)(c2ccccc2)CCP(c3ccccc3)c4ccccc4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
butane-2,3-diylbis(diphenylphosphine)	CC(C(C)P(C1=CC=CC=C1)C2=CC=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-Bis(diphenylphosphino)propane	CC(CP(C1=CC=CC=C1)C2=CC=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,2-bis(phenyl(o-tolyl)-phosphino)ethane	CC1=CC=CC=C1P(CCP(C2=CC=CC=C2)C3=CC=CC=C3C)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
(Z)-1,2-Bis(diphenylphosphino)ethene	C1=CC=C(C=C1)P(C=CP(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
1,1′-ditert-butyl-2,2′-biphospholane	CC(C)OP(=O)(C(CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C)P(=O)(OC(C)C)OC(C)C)OC(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
2,2′-ditert-butyl-2,2′,3,3′-tetrahydro-1H,1’H-1,1′-biisophosphindole	CC(P1([CH]([CH]2P(CC3=C2C=CC=C3)(C(C)(C)C)=O)C4=C(C=CC=C4)C1)=O)(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
2,3-bis( tert-butyl(methyl)-phosphino)quinoxaline	CC(C)(C)P(C)C1=NC2=CC=CC=C2N=C1P(C)C(C)(C)C	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
3,4-bis(dicyclohexylphosphino)-thiophene	C1CCC(CC1)P(C2CCCCC2)C3=CSC=C3P(C4CCCCC4)C5CCCCC5	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
(1R,4S,5R)-5,6-bis(diphenylphosphino)bicyclo[2.2.1]hept-2-ene	C1C2C=CC1C(C2P(C3=CC=CC=C3)C4=CC=CC=C4)P(C5=CC=CC=C5)C6=CC=CC=C6	nickel_ligands	organic_chemistry	global_chem.organic_synthesis.bidendate_phosphine_ligands.nickel_ligands
